지역명,매장명,주소,전화번호,영업시간,서비스,위도,경도
경기,부천역,경기도 부천시 부일로 448 프리존빌딩,032-611-1301,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4859817,126.7802076
경기,부천역곡역,경기도 부천시 부일로 725,032-876-4908,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 아침메뉴, 단체주문, 시그니처랩",37.4856623,126.8103460
경기,부천옥길,"경기도 부천시 양지로 205 근생 113,1145호",032-345-4907,07:30 - 21:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2130,37.4677985
경기,부천원종,경기도 부천시 소사로 742,070-7762-7770,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.5223103,126.8051268
경기,부천위브더스테이트,경기도 부천시 신흥로 170,032-611-0420,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4987712,126.7779250
경기,부천중동,경기도 부천시 길주로 288,032-321-9757,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.5027295,126.7742422
경기,분당미금역,경기도 성남시 분당구 돌마로 52,031-717-5695,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3496883,127.1077571
경기,분당서현,경기도 성남시 분당구 서현로 184 엘지분당에클라트,031-709-2220,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3883743,127.1237889
경기,분당수내,경기도 성남시 분당구 백현로101번길 21,031-715-0889,07:00 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3777107,127.1128931
경기,분당오리역,경기도 성남시 분당구 성남대로 43번길 10 하나EZ타워,031-711-5352,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3400166,127.1078334
경기,분당정자,경기도 성남시 분당구 성남대로 331번길 13,070-8882-8212,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3653029,127.1063141
경기,산본로데오,경기도 군포시 광정로 60,031-391-0776,08:00 - 22:00,"아침메뉴, 단체주문, 시그니처랩",37.3587197,126.9308247
경기,산본사거리,경기도 군포시 고산로 694,031-392-3327,08:00 - 22:00,"아침메뉴, 단체주문, 시그니처랩",37.3715681,126.9355539
경기,서판교점,경기도 성남시 분당구 운중로 142 판교메디컬타워 1층,031-707-7911,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3912370,127.0788318
경기,성남남위례역,"경기도 성남시 위례광장로 21-13  120, 121, 122호",031-751-5582,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",0800,2200
경기,성남단대오거리역,경기도 성남시 중원구 산성대로372번길 10,031-732-1137,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 시그니처랩",37.4448138,127.1580158
경기,성남모란역,경기 성남시 중원구 성남대로 1156,031-758-2225,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4330993,127.1293635
경기,성남시청,경기도 성남시 중원구 성남대로997번길 51-20,031-745-3030,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4170687,127.1264383
경기,성남위례,경기도 성남시 수정구 위례광장로 104,031-602-6126,08:00 - 21:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4730526,127.1412642
경기,성남태평,경기도 성남시 수정구 수정로 179,031-755-6785,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4435263,127.1396545
경기,성남터미널,경기도 성남시 분당구 성남대로925번길 16,031-705-7022,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4131252,127.1272613
경기,수원경희대,경기도 수원시 영통구 덕영대로 1707,031-204-3434,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2479807,127.0781928
경기,수원능실,경기 수원시 권선구 호매실로104번길 24-43,031-292-8624,08:00 - 23:00,"아침메뉴, 단체주문, 시그니처랩",37.2579757,126.9625695
경기,수원로데오,경기 수원시 팔달구 매산로 7,031-244-0889,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2672265,127.0022637
경기,수원망포역,경기도 수원시 영통구 영통로 195,031-203-0703,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.2452099,127.0558468
경기,수원성균관대,경기도 수원시 장안구 서부로 2066 성균관대학교 학생회관 2층,031-290-5448,08:30 - 19:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2933638,126.9746545
경기,수원아주대,경기도 수원시 팔달구 아주로 49-1,031-211-0369,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2793905,127.0434822
경기,수원역사,경기도 수원시 팔달구 덕영대로924,031-240-0889,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2656769,127.0000960
경기,수원영통,경기 수원시 영통구 봉영로 1617  훼미리타워 1층,031-204-2224,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문",37.2555521,127.0743041
경기,수원영통구청,경기도 수원시 영통구 효원로 383,031-217-7772,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2592717,127.0436222
경기,수원인계,경기도 수원시 팔달구 권광로 204,031-267-0533,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문",37.2656406,127.0338199
경기,수원장안구청,경기도 수원시 장안구 경수대로 927,031-244-8490,08:00 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3017445,127.0084554
경기,수원정자,"경기 수원시 장안구 정자천로 173번길 11-7 101호 일부, 102호(정자동)",031-271-3161,08:00 - 02:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",0200,37.2955096
경기,수원천천,경기도 수원시 장안구 만석로19번길 11-2,031-271-0703,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2960666,126.9834303
경기,수원호매실,경기도 수원시 권선구 금곡로 204,031-292-4862,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2737062,126.9533424
경기,수지롯데몰,경기 용인시 수지구 성복2로 38,031-5174-2654,10:30 - 21:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3128099,127.0816130
경기,시흥능곡역,"경기 시흥시 능곡번영길 26 에스피타워/101, 102호",031-311-6194,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 그릴드랩",2200,37.3701349
경기,시흥대야,경기도 시흥시 비둘기공원로 21  대야하이빌,031-317-4901,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4439749,126.7921751
경기,시흥배곧신도시,"경기도 시흥시 배곧3로 96 정왕동 2514-1, 111호",031-433-1301,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2200,37.3698189
경기,시흥은계,경기도 시흥시 은계번영길 21,031-312-1587,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4371981,126.8033939
경기,시흥정왕,경기도 시흥시 중심상가로 195,031-433-0036,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3442956,126.7368384
경기,안산고잔,경기도 안산시 단원구 광덕대로 151,031-414-4200,09:00 - 23:00,"주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3101151,126.8290300
경기,안산중앙,경기도 안산시 단원구 예술대학로 17,031-414-4210,09:00 - 23:00,"주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3187059,126.8365081
경기,안산한대역,경기도 안산시 상록구 광덕1로 385,031-418-1900,08:00 - 22:00,"주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3090524,126.8518388
경기,안산한양대,경기도 안산시 상록구 한양대학로 60,031-409-9007,08:00 - 22:00,"주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3008578,126.8376410
경기,안성공도,경기도 안성시 공도읍 공도로 93,031-657-2716,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.0001832,127.1714370
경기,안성중앙,경기도 안성시 중앙로 401,031-675-2716,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문",37.0072819,127.2714578
경기,안양1번가,경기도 안양시 만안구 만안로223번길 7,031-464-5210,08:30 - 22:30,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4004012,126.9223877
경기,안양범계,경기도 안양시 동안구 시민대로 167 안양벤처텔,031-440-8490,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3908028,126.9496314
경기,안양인덕원역,경기도 안양시 동안구 관악대로 486,031-423-1230,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4022888,126.9758009
경기,안양평촌스마트스퀘어,경기도 안양시 동안구 시민대로327번길 6 112호,031-425-8511,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3966654,126.9670075
경기,안양평촌역,경기 안양시 동안구 관평로170번길 43,031-387-8490,07:30 - 22:30,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3933191,126.9631752
경기,안양평촌학원가,경기도 안양시 동안구 평촌대로 119 원평비젼프라자,031-385-5027,08:00 - 22:00,"주차가능, 아침메뉴, 단체주문, 시그니처랩",37.3826391,126.9598651
경기,양주덕계,"경기 양주시 회천중앙로 240 #104,105",031-866-0306,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2300,37.8191236
경기,양주옥정,"경기도 양주시 옥정로 214 106호,107호",031-858-2270,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2300,37.8206905
경기,오산대역,경기도 오산시 내삼미로 89,031-378-8004,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.1702151,127.0658454
경기,용인기흥구청,경기도 용인시 기흥구 구갈로 71-18 기흥더샵프라임뷰,031-284-3161,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2817419,127.1104341
경기,용인기흥롯데프리미엄아울렛,경기도 용인시 기흥구 신고매로 124,031-803-6336,11:00 - 20:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2254182,127.1209576
경기,용인동백,"경기도 용인시 기흥구 동백중앙로 283 골드프라자 A동 105호, 106호",031-285-4857,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2200,37.2780255
경기,용인동천,경기도 용인시 수지구 신수로 767  분당수지유타워 제B동 111호,031-525-3336,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3382513,127.1013616
경기,용인수지,경기도 용인시 수지구 풍덕천로 122 하나로프라자 211호,031-898-0831,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문",37.3225277,127.0955578
경기,용인죽전,경기도 용인시 기흥구 죽전로 20 죽전누리에뜰아파트 상가 B동 121호,031-889-8089,08:00 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.3199559,127.1107808
경기,용인처인,경기도 용인시 처인구 명지로 17,031-332-3070,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2344611,127.1891191
경기,용인흥덕,경기 용인시 기흥구 흥덕2로87번길 18,031-215-3235,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.2758482,127.0718775
경기,의왕포일,경기도 의왕시 안양판교로 101 1층,031-422-7175,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.3954512,126.9853111
경기,의정부금오,경기도 의정부시 청사로 41 #106,031-853-6395,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.7519512,127.0697270
경기,의정부민락,"경기도 의정부시 오목로 225번길 162 #103, 104",031-853-6054,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2300,37.7445927
경기,의정부역,경기도 의정부시 신흥로 257번길 6,031-878-7811,00:00 - 24:00,"24시간, APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 시그니처랩",37.7391961,127.0428361
경기,의정부용현,경기도 의정부시 충의로 83,031-853-8244,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.7389532,127.0861280
경기,이천창전,경기도 이천시 영창로 215,031-634-7599,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2811171,127.4465547
경기,이천하이닉스,경기도 이천시 부발읍 경충대로 2096-4 #105,031-634-7588,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2520989,127.4903126
경기,일산고양삼송,경기도 고양시 덕양구 권율대로 901,02-381-9257,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6640925,126.8905768
경기,일산고양터미널,경기도 고양시 일산동구 중앙로 1036 1층,031-936-7497,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6431783,126.7896617
경기,일산동구청,경기도 고양시 일산동구 정발산로 38 장항동이스턴시티,031-906-6754,08:00 - 21:00,"APP-패스트썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6567215,126.7731559
경기,일산레이킨스몰,경기도 고양시 일산서구 호수로 817,031-924-5684,09:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6682829,126.7511979
경기,일산마두역,경기도 고양시 일산동구 중앙로 1191 굿모닝 법조타운 제 1층 101호,031-906-3226,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6529471,126.7767206
경기,일산주엽역,경기도 고양시 일산서구 중앙로 1415,031-915-7649,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6691851,126.7625387
경기,일산화정,경기도 고양시 덕양구 화정로 69 한화꿈에그린아파트,031-966-9668,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.6346718,126.8340310
경기,파주LGD,경기도 파주시 월롱면 엘지로 245,031-933-0659,06:00 - 20:00,"APP-패스트썹, 아침메뉴, 단체주문, 시그니처랩",37.8158920,126.7568090
경기,파주교하,"경기도 파주시 청석로 256 #103,104",031-948-5216,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2300,37.7246771
경기,파주금촌,경기 파주시 문화로 111 1F,031-944-0011,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.7640697,126.7742417
경기,파주야당역,경기도 파주시 경의로 1080 102호,031-949-9312,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.7138123,126.7599942
경기,파주운정산내,"경기 파주시 교하로 75 #101,102",031-941-9132,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2300,37.7286194
경기,파주운정역,"경기도 파주시 경의로 1240번길 30 #109,110",031-942-9831,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2200,37.7276900
경기,판교브릿지타워,경기도 성남시 분당구 판교로227번길 6,031-608-1409,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.4030349,127.0992412
경기,판교역,경기 성남시 분당구 대왕판교로606번길 58,031-604-2580,07:30 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.3955563,127.1135510
경기,판교테크노밸리,경기도 성남시 분당구 대왕판교로 670,031-739-8300,08:00 - 21:30,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 시그니처랩",37.4020288,127.1066516
경기,평택고덕,경기 평택시 고덕면 고덕여염9길 40,031-647-0151,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.0405540,127.0515668
경기,평택동삭,경기도 평택시 지제동삭2로 181-40,031-647-9678,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.0180374,127.0948383
경기,평택로데오,경기도 평택시 평택로32번길 21,031-655-1386,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문",36.9912767,127.0887825
경기,평택비전,경기도 평택시 비전5로 15,031-652-6777,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.0004135,127.1128839
경기,평택송탄출장소,경기도 평택시 관광특구로 41 101호,031-647-0533,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.0670089,127.0634225
경기,하남감일,경기도 하남시 감일백제로 181,02-477-8248,08:00 - 22:30,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.5078239,127.1534027
경기,하남미사역,경기도 하남시 미사강변동로 74,031-792-1146,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.5618531,127.1938221
경기,하남시청역,경기도 하남시 신평로 65,031-794-2022,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 그릴드랩",37.5395197,127.2054621
경기,화성남양,경기도 화성시 남양읍 시청로 6,031-357-4637,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2084041,126.8185347
경기,화성병점,경기도 화성시 효행로 1063,031-237-8828,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2149864,127.0431434
경기,화성봉담,경기도 화성시 봉담읍 동화길 51,031-5183-3960,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2190315,126.9554909
경기,화성송산그린시티,경기도 화성시 수노을중앙로 130,031-355-9152,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2850356,126.8178047
경기,화성신영통,경기 화성시 영통로 66,031-205-0082,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.2361844,127.0617747
경기,화성향남,"경기도 화성시 향남읍 향남로 392 우성메디피아 1층 103호, 104호",031-353-3070,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",2200,37.1300512
충북,제천청전,충북 제천시 의림대로 223,043-646-6466,07:30 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",37.1473610,128.2139847
충북,청주분평,충북 청주시 서원구 1순환로 1130-1,043-283-2139,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.6058205,127.4922563
충북,청주오송,충북 청주시 흥덕구 오송읍 오송생명로 165,043-232-4582,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.6323654,127.3277627
충북,청주대,충청북도 청주시 청원구 대성로 301,043-252-8184,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.6514469,127.4895051
충북,청주오창,충청북도 청주시 청원구 오창읍 중심상업로 30 106~107호,043-218-6667,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7133470,127.4301285
충북,청주충북대,충청북도 청주시 서원구 1순환로 676,043-267-7578,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.6332671,127.4604550
충북,충북음성혁신도시,충청북도 음성군 맹동면 대하2가길 11 애플스퀘어 107호 108호,043-753-7076,07:30 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.9079661,127.5427782
충북,충북증평,충청북도 증평군 증평읍 광장로92,043-760-8760,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7851764,127.5822850
충북,충주호암DT,충청북도 충주시 중원대로 3239,043-848-3365,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.9587354,127.9230549
충남,계룡엄사,충남 계룡시 엄사면 계룡대로 486,042-840-6660,08:00 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.2872363,127.2465618
충남,논산,충남 논산시 시민로 267,041-734-9595,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.1898496,127.0947322
충남,천안두정,충남 천안시 서북구 두정로 178,041-522-8123,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.8335928,127.1366373
충남,천안백석,충남 천안시 서북구 동서대로 47,041-566-4297,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.8254791,127.1284620
충남,홍성,충남 홍성군 홍성읍 충서로 1669,041-631-1013,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.6031529,126.6770657
충남,공주신관,충청남도 공주시 흑수골길 35,041-881-1124,08:00 - 22:30,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.4733551,127.1412560
충남,당진읍내,충청남도 당진시 당진중앙2로 127 금화빌딩 1층 101호,041-356-2731,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 그릴드랩",36.8947853,126.6314543
충남,보령DT,충청남도 보령시 한내로 62,041-936-1771,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 아침메뉴, Drive Thru, 단체주문, 시그니처랩",36.3446454,126.6092986
충남,서산호수공원,충청남도 서산시 호수공원 12로 26,041-663-7852,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7731826,126.4486044
충남,아산배방,충청남도 아산시 배방읍 모산로 123,041-532-8220,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7747302,127.0561872
충남,아산온양,충청남도 아산시 온궁로 24-2,041-544-2700,08:00 - 22:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문",36.7820887,127.0031326
충남,아산탕정,충청남도 아산시 탕정면 한들물빛도시로 88 110호/112호,041-545-8246,07:00 - 22:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7870451,127.0837645
충남,아산터미널,충청남도 아산시 번영로224번길 4,041-548-8484,07:30 - 22:30,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7838730,127.0152579
충남,천안성정,충청남도 천안시 서북구 쌍용대로 317,041-587-2345,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.8256446,127.1370221
충남,천안신방,충청남도 천안시 동남구 통정5로 63 101호,041-418-3883,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7747967,127.1334522
충남,천안신부,충청남도 천안시 동남구 만남로 13,041-569-0003,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.8190726,127.1537197
충남,천안신불당,충청남도 천안시 서북구 불당21로 65,041-558-0017,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.8130782,127.1073927
충남,천안쌍용,충청남도 천안시 서북구 월봉로 79,041-572-4466,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7978167,127.1175633
충남,천안청수,충청남도 천안시 동남구 청수11로 16,041-414-1421,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 주차가능, 아침메뉴, 단체주문, 시그니처랩",36.7826401,127.1541385
충남,천안충무로,충청남도 천안시 서북구 충무로 201,041-579-4321,08:00 - 23:00,"APP-패스트썹, APP-홈썹, 배달가능, 아침메뉴, 단체주문, 시그니처랩",36.7962293,127.1282685
